count	reward_sum	squared_reward_sum	length
186	329.4133301440107	185.09890473705366	636
187	329.9498237206584	183.42192675131437	647
188	330.15220362882536	182.18177442634484	648
189	330.13823179343404	186.25298102372543	634
190	331.13724437152524	185.68451722846353	637
191	330.30609832787655	187.5344574495988	629
192	329.92134915125695	183.7695623069669	644
193	330.48446273639354	185.8105804309794	635
194	330.4601907626688	185.37345319078747	636
195	330.64076208398393	187.23801705012085	631
196	330.9553561141271	182.984582951756	649
197	331.0327300570856	188.23288282913535	628
198	330.5805386824685	184.6366399948183	635
199	330.2075991969234	180.8018365148542	652
